|Run	|Epoch	$RunName	#CorSim	#UnitErr	#PctErr	#PctCor	#TstCorSim	#TstUnitErr	#TstPctCor	#TstPctErr	#PerTrlMSec	#Hidden1_AvgAbsCaDiff	#Hidden1_AvgAbsActDiff	#Hidden1_AvgCaD	#Hidden1_AvgCaSpkD	#Hidden1_AvgActDiff	#Hidden1_ActDiffCorrel	#Hidden1_AvgCaDiff	#Hidden1_CaDiffCorrel	#Hidden2_AvgAbsCaDiff	#Hidden2_AvgAbsActDiff	#Hidden2_AvgCaD	#Hidden2_AvgCaSpkD	#Hidden2_AvgActDiff	#Hidden2_ActDiffCorrel	#Hidden2_AvgCaDiff	#Hidden2_CaDiffCorrel	#Output_AvgAbsCaDiff	#Output_AvgAbsActDiff	#Output_AvgCaD	#Output_AvgCaSpkD	#Output_AvgActDiff	#Output_ActDiffCorrel	#Output_AvgCaDiff	#Output_CaDiffCorrel	#Hidden1_ActAvg	#Hidden1_MaxGeM	#Hidden1_AvgDifAvg	#Hidden1_AvgDifMax	#Hidden1_CorSim	#Hidden2_ActAvg	#Hidden2_MaxGeM	#Hidden2_AvgDifAvg	#Hidden2_AvgDifMax	#Hidden2_CorSim	#Output_ActAvg	#Output_MaxGeM	#Output_AvgDifAvg	#Output_AvgDifMax	#Output_CorSim	#Input_ActAvg	#Hidden1_PCA_NStrong	#Hidden1_PCA_Top5	#Hidden1_PCA_Next5	#Hidden1_PCA_Rest	#Hidden2_PCA_NStrong	#Hidden2_PCA_Top5	#Hidden2_PCA_Next5	#Hidden2_PCA_Rest	#Output_PCA_NStrong	#Output_PCA_Top5	#Output_PCA_Next5	#Output_PCA_Rest
0	90	Base	0.9678	0.0048	0.12	0.88	0	0	0	0	12.85	0.01632	0.01191	0.2925	0.1528	-0.0005376	0.33	0.0153	-0.3911	0.01814	0.02348	0.3612	0.1455	5.062e-06	-0.2648	0.01679	0.06874	0.07715	0.08475	0.3104	0.3035	-0.07614	1	-0.03957	-0.01605	0.1101	1.64	0.2435	0.4429	0.9909	0.1108	1.905	0.245	0.5446	0.9714	0.1824	1.767	0.509	1.398	0.9678	0.2139	22	0.2792	0.1182	0.007684	20	0.2692	0.09231	0.006061	19	0.297	0.147	0.0281
0	91	Base	0.9503	0.0112	0.16	0.84	0	0	0	0	12.72	0.01653	0.01093	0.2931	0.1537	-0.0004156	0.4523	0.0157	-0.3901	0.01807	0.02207	0.3631	0.1463	-0.0006206	0.2377	0.01693	-0.3017	0.07718	0.0901	0.3097	0.3003	-0.07412	1	-0.03928	0.6584	0.1103	1.662	0.2439	0.4414	0.9922	0.1112	1.915	0.2454	0.5424	0.976	0.1816	1.775	0.5089	1.347	0.9503	0.2142	22	0.2792	0.1182	0.007684	20	0.2692	0.09231	0.006061	19	0.297	0.147	0.0281
0	92	Base	0.9557	0.0112	0.24	0.76	0	0	0	0	12.85	0.01661	0.01044	0.295	0.1528	-0.0005485	0.04077	0.01584	-0.1634	0.01813	0.02027	0.3632	0.1484	-0.0001129	0.0626	0.01698	-0.09215	0.07802	0.0915	0.3115	0.3023	-0.0758	1	-0.03905	0.2445	0.1102	1.665	0.2439	0.4414	0.9931	0.1123	1.911	0.2454	0.5424	0.9801	0.1825	1.774	0.5089	1.347	0.9557	0.2141	22	0.2792	0.1182	0.007684	20	0.2692	0.09231	0.006061	19	0.297	0.147	0.0281
0	93	Base	0.952	0.0144	0.28	0.72	0	0	0	0	12.81	0.0166	0.0112	0.2952	0.1536	0.000149	0.3153	0.0158	-0.1724	0.01816	0.02234	0.3649	0.1466	0.0001822	-0.09204	0.01718	0.02679	0.07648	0.08928	0.3093	0.3008	-0.07067	1	-0.03908	0.3579	0.1104	1.676	0.2439	0.4414	0.9915	0.1109	1.929	0.2454	0.5424	0.9745	0.182	1.782	0.5089	1.347	0.952	0.2142	22	0.2792	0.1182	0.007684	20	0.2692	0.09231	0.006061	19	0.297	0.147	0.0281
0	94	Base	0.951	0.0144	0.2	0.8	0	0	0	0	12.8	0.01657	0.01115	0.295	0.1537	0.0004473	0.2387	0.01578	-0.1698	0.01845	0.02281	0.3648	0.1473	0.001663	0.5637	0.01717	-0.1624	0.0773	0.09065	0.3079	0.2989	-0.07391	1	-0.03862	0.2832	0.1108	1.655	0.2439	0.4414	0.9926	0.112	1.935	0.2454	0.5424	0.971	0.1821	1.735	0.5089	1.347	0.951	0.214	22	0.2792	0.1182	0.007684	20	0.2692	0.09231	0.006061	19	0.297	0.147	0.0281
0	95	Base	0.97	0.0048	0.12	0.88	0	0	0	0	12.71	0.01646	0.01118	0.2952	0.1537	-0.0007785	0.1166	0.01549	-0.2941	0.0183	0.02302	0.3657	0.1466	-0.000724	-0.2119	0.01682	-0.115	0.07607	0.08527	0.3088	0.2998	-0.07624	1	-0.03928	0.36	0.1107	1.664	0.2429	0.4991	0.9918	0.1117	1.931	0.2435	0.5655	0.9719	0.1816	1.754	0.5244	1.386	0.97	0.2139	22	0.2854	0.1204	0.007735	21	0.2699	0.0972	0.005737	18	0.2914	0.1436	0.02815
0	96	Base	0.9672	0.0048	0.12	0.88	0	0	0	0	12.61	0.0167	0.01006	0.2973	0.1534	-0.001102	0.3748	0.01593	-0.004548	0.01798	0.02099	0.3679	0.149	0.0006199	-0.06586	0.01686	0.05061	0.07734	0.08607	0.3127	0.3027	-0.07715	1	-0.03964	0.1297	0.11	1.681	0.2429	0.4991	0.9932	0.1124	1.963	0.2435	0.5655	0.9766	0.1815	1.781	0.5244	1.386	0.9672	0.2138	22	0.2854	0.1204	0.007735	21	0.2699	0.0972	0.005737	18	0.2914	0.1436	0.02815
0	97	Base	0.9529	0.0128	0.2	0.8	0	0	0	0	12.66	0.01636	0.01013	0.2978	0.1538	6.266e-05	0.1817	0.01555	-0.1909	0.01817	0.02127	0.3682	0.1482	-0.0007974	0.003313	0.01701	0.03555	0.07787	0.0926	0.312	0.3028	-0.07837	1	-0.04007	0.3114	0.1104	1.681	0.2429	0.4991	0.9922	0.1119	1.949	0.2435	0.5655	0.975	0.1824	1.782	0.5244	1.386	0.9529	0.2137	22	0.2854	0.1204	0.007735	21	0.2699	0.0972	0.005737	18	0.2914	0.1436	0.02815
0	98	Base	0.9586	0.0096	0.2	0.8	0	0	0	0	12.64	0.01674	0.009922	0.2977	0.1545	-0.0005922	0.2035	0.01597	-0.2578	0.01861	0.02063	0.3699	0.1486	-0.0009974	0.08335	0.01753	0.03984	0.07799	0.08574	0.3112	0.3031	-0.07421	1	-0.03935	0.3071	0.111	1.698	0.2429	0.4991	0.9942	0.1126	1.974	0.2435	0.5655	0.9795	0.1824	1.785	0.5244	1.386	0.9586	0.2137	22	0.2854	0.1204	0.007735	21	0.2699	0.0972	0.005737	18	0.2914	0.1436	0.02815
0	99	Base	0.9632	0.008	0.16	0.84	0	0	0	0	12.73	0.01648	0.01081	0.2981	0.1542	-0.0004486	0.4874	0.01572	-0.4303	0.01833	0.02163	0.3694	0.1488	-0.001077	0.06477	0.01723	-0.1525	0.07718	0.08838	0.3119	0.304	-0.07744	1	-0.03959	0.2915	0.1107	1.692	0.2428	0.4664	0.9922	0.1125	1.988	0.2429	0.4624	0.9751	0.182	1.794	0.5072	1.366	0.9632	0.2137	22	0.2854	0.1204	0.007735	21	0.2699	0.0972	0.005737	18	0.2914	0.1436	0.02815
0	100	Base	0.9556	0.0128	0.28	0.72	0	0	0	0	12.79	0.01684	0.01125	0.2994	0.1542	3.602e-05	0.5529	0.01595	-0.1618	0.01879	0.02357	0.3708	0.1483	0.00107	0.1242	0.01749	0.1085	0.07643	0.08676	0.3074	0.2983	-0.07006	1	-0.03817	0.2676	0.1111	1.686	0.2428	0.4664	0.9915	0.1124	1.973	0.2429	0.4624	0.969	0.1817	1.758	0.5072	1.366	0.9556	0.2139	22	0.2928	0.1198	0.007752	21	0.2763	0.09864	0.005806	20	0.2938	0.1345	0.02805
0	101	Base	0.9711	0	0	1	0	0	0	0	12.62	0.01674	0.01036	0.2998	0.155	7.074e-05	0.06506	0.01605	-0.4997	0.01856	0.02134	0.373	0.1493	0.0008679	-0.3034	0.01751	-0.475	0.07601	0.08347	0.3092	0.3038	-0.07714	1	-0.03895	0.4425	0.1112	1.695	0.2428	0.4664	0.9935	0.1127	1.987	0.2429	0.4624	0.9769	0.1824	1.765	0.5072	1.366	0.9711	0.2137	22	0.2928	0.1198	0.007752	21	0.2763	0.09864	0.005806	20	0.2938	0.1345	0.02805
0	102	Base	0.9613	0.0064	0.12	0.88	0	0	0	0	12.65	0.01667	0.01077	0.2998	0.1541	-0.00116	0.3079	0.01591	-0.0389	0.01815	0.0219	0.3721	0.1491	-0.000724	0.1377	0.01707	-0.006795	0.07742	0.08828	0.3094	0.3032	-0.07661	1	-0.03884	0.4154	0.1111	1.706	0.2428	0.4664	0.9923	0.1129	2.013	0.2429	0.4624	0.9742	0.1816	1.77	0.5072	1.366	0.9613	0.2142	22	0.2928	0.1198	0.007752	21	0.2763	0.09864	0.005806	20	0.2938	0.1345	0.02805
0	103	Base	0.9688	0.0032	0.08	0.92	0	0	0	0	12.61	0.01694	0.01056	0.301	0.1549	2.739e-05	0.1678	0.01603	-0.1455	0.01906	0.02308	0.3725	0.1498	0.0008264	-0.02662	0.01781	0.01016	0.07595	0.08722	0.3095	0.3018	-0.07768	1	-0.03895	0.1868	0.1113	1.702	0.2424	0.4817	0.9935	0.1141	1.989	0.2422	0.4801	0.9745	0.1814	1.774	0.5034	1.274	0.9688	0.2143	22	0.2928	0.1198	0.007752	21	0.2763	0.09864	0.005806	20	0.2938	0.1345	0.02805
0	104	Base	0.9595	0.0112	0.24	0.76	0	0	0	0	12.65	0.017	0.01169	0.3014	0.1545	-0.0004269	0.1062	0.01613	-0.3065	0.01892	0.02273	0.3738	0.1489	-0.0004141	0.1012	0.01763	-0.1821	0.07726	0.08827	0.3071	0.3	-0.07392	1	-0.03816	0.6235	0.1112	1.709	0.2424	0.4817	0.9904	0.1126	1.974	0.2422	0.4801	0.9714	0.1824	1.76	0.5034	1.274	0.9595	0.2142	22	0.2928	0.1198	0.007752	21	0.2763	0.09864	0.005806	20	0.2938	0.1345	0.02805
0	105	Base	0.9644	0.0064	0.12	0.88	0	0	0	0	12.7	0.01731	0.0107	0.3029	0.1548	-0.001102	0.1553	0.01647	0.1211	0.01875	0.02357	0.3759	0.1507	0.001379	0.116	0.01749	0.03298	0.0774	0.08427	0.3109	0.302	-0.07181	1	-0.03891	0.5241	0.1114	1.707	0.2424	0.4817	0.9923	0.1144	1.978	0.2422	0.4801	0.9722	0.1822	1.753	0.5034	1.274	0.9644	0.2145	22	0.3058	0.1207	0.007543	21	0.2879	0.0979	0.005707	18	0.3077	0.1416	0.02586
0	106	Base	0.9592	0.0112	0.24	0.76	0	0	0	0	12.64	0.01718	0.01011	0.3027	0.1552	-0.0008427	0.3069	0.01626	0.04209	0.0192	0.02201	0.3759	0.1501	0.00102	0.02269	0.01794	-0.1066	0.07689	0.08603	0.3109	0.3023	-0.07217	1	-0.03951	0.3912	0.1114	1.704	0.2424	0.4817	0.9937	0.1136	2.001	0.2422	0.4801	0.9769	0.1814	1.756	0.5034	1.274	0.9592	0.2144	22	0.3058	0.1207	0.007543	21	0.2879	0.0979	0.005707	18	0.3077	0.1416	0.02586
0	107	Base	0.97	0.0048	0.12	0.88	0	0	0	0	12.67	0.01719	0.0105	0.3027	0.1554	-0.0005405	0.107	0.01621	-0.1655	0.01898	0.02191	0.3766	0.1501	-0.0007144	0.1781	0.01751	-0.2309	0.0769	0.08435	0.3112	0.3026	-0.07594	1	-0.03961	0.4607	0.1116	1.701	0.2441	0.5706	0.993	0.1139	1.993	0.242	0.5146	0.9783	0.1819	1.784	0.5108	1.317	0.97	0.2144	22	0.3058	0.1207	0.007543	21	0.2879	0.0979	0.005707	18	0.3077	0.1416	0.02586
0	108	Base	0.9587	0.0128	0.2	0.8	0	0	0	0	12.63	0.01723	0.01153	0.3038	0.1545	-0.0004017	0.3349	0.01646	-0.09049	0.0192	0.02288	0.3763	0.1499	0.0006107	0.255	0.01771	-0.03777	0.07765	0.08921	0.3092	0.3011	-0.07508	1	-0.03873	0.8044	0.1114	1.709	0.2441	0.5706	0.9912	0.1141	1.98	0.242	0.5146	0.9725	0.1821	1.761	0.5108	1.317	0.9587	0.2143	22	0.3058	0.1207	0.007543	21	0.2879	0.0979	0.005707	18	0.3077	0.1416	0.02586
0	109	Base	0.9621	0.0064	0.12	0.88	0	0	0	0	12.6	0.01742	0.01003	0.3043	0.1561	-0.0003823	0.1796	0.01646	0.1342	0.01937	0.0204	0.3793	0.1504	-0.0004902	0.4634	0.01838	-0.003149	0.07722	0.08905	0.3094	0.3017	-0.07608	1	-0.03861	0.5317	0.1117	1.728	0.2441	0.5706	0.9935	0.1129	2.016	0.242	0.5146	0.9787	0.1825	1.78	0.5108	1.317	0.9621	0.2141	22	0.3058	0.1207	0.007543	21	0.2879	0.0979	0.005707	18	0.3077	0.1416	0.02586
0	110	Base	0.9626	0.008	0.16	0.84	0	0	0	0	12.69	0.0176	0.01215	0.3038	0.1546	-1.506e-05	0.1806	0.01689	-0.165	0.01933	0.02218	0.3756	0.1502	-0.0001954	-0.2015	0.01827	-0.05272	0.07708	0.08609	0.3088	0.3034	-0.07515	1	-0.03827	0.3584	0.1118	1.718	0.2441	0.5706	0.9905	0.1135	2.011	0.242	0.5146	0.975	0.1821	1.772	0.5108	1.317	0.9626	0.2143	22	0.3011	0.1168	0.007684	21	0.297	0.09563	0.006043	19	0.2968	0.1495	0.02828
0	111	Base	0.9743	0.0016	0.04	0.96	0	0	0	0	12.69	0.01709	0.01126	0.3042	0.1545	-0.0003156	0.2814	0.01619	-0.1201	0.0186	0.02241	0.3774	0.1509	-8.567e-05	-0.06869	0.01736	-0.08931	0.07671	0.08246	0.3104	0.3029	-0.0763	1	-0.03867	0.09442	0.1113	1.733	0.2514	0.5838	0.9925	0.1148	1.993	0.2435	0.6226	0.9761	0.1816	1.774	0.5004	1.306	0.9743	0.2135	22	0.3011	0.1168	0.007684	21	0.297	0.09563	0.006043	19	0.2968	0.1495	0.02828
0	112	Base	0.9695	0.0016	0.04	0.96	0	0	0	0	12.79	0.01702	0.01064	0.3056	0.1549	-0.0005234	0.1985	0.01626	-0.2078	0.01923	0.02212	0.3788	0.15	-3.224e-05	0.2693	0.01805	-0.08639	0.07699	0.08445	0.3074	0.3003	-0.07329	1	-0.0383	0.342	0.1116	1.722	0.2514	0.5838	0.9923	0.1137	2.003	0.2435	0.6226	0.9751	0.1827	1.754	0.5004	1.306	0.9695	0.2139	22	0.3011	0.1168	0.007684	21	0.297	0.09563	0.006043	19	0.2968	0.1495	0.02828
0	113	Base	0.9601	0.008	0.16	0.84	0	0	0	0	12.72	0.0173	0.01115	0.3057	0.1547	-6.424e-05	0.2113	0.01648	-0.2965	0.01841	0.0222	0.3795	0.1504	0.001724	-0.2344	0.01723	-0.1364	0.0765	0.0826	0.3077	0.2976	-0.07039	1	-0.0383	0.4557	0.1113	1.728	0.2514	0.5838	0.9921	0.1142	2.017	0.2435	0.6226	0.9768	0.1815	1.759	0.5004	1.306	0.9601	0.2138	22	0.3011	0.1168	0.007684	21	0.297	0.09563	0.006043	19	0.2968	0.1495	0.02828
0	114	Base	0.9652	0.0048	0.12	0.88	0	0	0	0	12.62	0.01749	0.01065	0.3059	0.1552	-0.0007054	0.5474	0.01673	-0.2387	0.01946	0.02065	0.3803	0.1507	0.0001128	-0.2079	0.01836	0.06422	0.07548	0.08314	0.3082	0.3019	-0.07099	1	-0.03866	0.2406	0.1117	1.73	0.2514	0.5838	0.9931	0.1139	2.038	0.2435	0.6226	0.9802	0.1822	1.761	0.5004	1.306	0.9652	0.2141	22	0.3011	0.1168	0.007684	21	0.297	0.09563	0.006043	19	0.2968	0.1495	0.02828
0	115	Base	0.9578	0.008	0.16	0.84	0	0	0	0	12.74	0.0172	0.01123	0.3063	0.1552	-0.0008666	0.2609	0.01651	-0.08944	0.01909	0.02264	0.3803	0.1512	-7.215e-05	0.09007	0.01784	0.07421	0.07766	0.08567	0.3083	0.2994	-0.07071	1	-0.0382	0.06927	0.1115	1.735	0.2417	0.6156	0.9918	0.1143	2.026	0.2421	0.4371	0.9748	0.1829	1.757	0.5053	1.294	0.9578	0.2138	22	0.2975	0.1195	0.007829	21	0.2917	0.09137	0.005882	18	0.2809	0.1429	0.02862
0	116	Base	0.9551	0.016	0.2	0.8	0	0	0	0	12.65	0.01702	0.01084	0.3059	0.1545	-0.0004838	-0.07873	0.01632	-0.3116	0.01891	0.02269	0.3806	0.1487	-7.912e-05	0.1756	0.01769	-0.3118	0.07515	0.08887	0.3048	0.2996	-0.07382	1	-0.03798	0.4368	0.1109	1.729	0.2417	0.6156	0.9924	0.113	2.012	0.2421	0.4371	0.9741	0.1818	1.764	0.5053	1.294	0.9551	0.2138	22	0.2975	0.1195	0.007829	21	0.2917	0.09137	0.005882	18	0.2809	0.1429	0.02862
0	117	Base	0.9589	0.0144	0.24	0.76	0	0	0	0	12.63	0.01766	0.01109	0.3068	0.155	-1.542e-05	0.1219	0.01695	-0.3991	0.01996	0.02337	0.3807	0.1513	0.002091	-0.04948	0.01881	-0.1117	0.07699	0.08644	0.306	0.2996	-0.07219	1	-0.037	0.1967	0.1118	1.727	0.2417	0.6156	0.9927	0.1151	2.007	0.2421	0.4371	0.971	0.1825	1.751	0.5053	1.294	0.9589	0.2139	22	0.2975	0.1195	0.007829	21	0.2917	0.09137	0.005882	18	0.2809	0.1429	0.02862
0	118	Base	0.9595	0.0112	0.24	0.76	0	0	0	0	12.62	0.01729	0.01064	0.3073	0.1559	-0.0006245	-0.04396	0.01642	-0.1553	0.01971	0.02124	0.3836	0.1503	-0.0007711	0.426	0.01829	-0.1547	0.07648	0.08638	0.3078	0.303	-0.0737	1	-0.03862	0.468	0.112	1.735	0.2417	0.6156	0.9933	0.1139	2.01	0.2421	0.4371	0.9778	0.1818	1.754	0.5053	1.294	0.9595	0.2139	22	0.2975	0.1195	0.007829	21	0.2917	0.09137	0.005882	18	0.2809	0.1429	0.02862
0	119	Base	0.9598	0.008	0.08	0.92	0	0	0	0	12.7	0.01721	0.01065	0.308	0.1556	-0.0003875	-0.02272	0.01652	0.1262	0.01928	0.02096	0.3828	0.1514	-0.0005636	0.285	0.01829	0.1218	0.07548	0.08816	0.3089	0.3013	-0.07795	1	-0.03886	0.03411	0.1122	1.739	0.2414	0.4853	0.9933	0.1139	2.024	0.2438	0.5027	0.9761	0.1814	1.752	0.4679	1.317	0.9598	0.214	22	0.2975	0.1195	0.007829	21	0.2917	0.09137	0.005882	18	0.2809	0.1429	0.02862
0	120	Base	0.9668	0.0032	0.08	0.92	0	0	0	0	12.73	0.0173	0.01037	0.3097	0.1557	-0.0004949	0.2798	0.0166	-0.4245	0.01898	0.02151	0.3862	0.1513	-5.633e-05	-0.2165	0.01775	-0.2648	0.07591	0.08491	0.3091	0.3016	-0.07356	1	-0.03881	0.3021	0.112	1.74	0.2414	0.4853	0.9935	0.1143	2.027	0.2438	0.5027	0.9774	0.1819	1.762	0.4679	1.317	0.9668	0.2142	23	0.3019	0.1197	0.008164	21	0.2922	0.09548	0.006377	19	0.289	0.1498	0.03003
0	121	Base	0.9712	0.0032	0.08	0.92	0	0	0	0	12.65	0.01762	0.01101	0.3099	0.1559	-0.0003212	0.0007348	0.01686	-0.07208	0.0199	0.02277	0.3855	0.1516	-0.0001927	-0.03533	0.01878	-0.0717	0.07505	0.08176	0.3098	0.3043	-0.07384	1	-0.03898	0.09894	0.1122	1.751	0.2414	0.4853	0.9919	0.1151	2.021	0.2438	0.5027	0.9754	0.1817	1.789	0.4679	1.317	0.9712	0.2144	23	0.3019	0.1197	0.008164	21	0.2922	0.09548	0.006377	19	0.289	0.1498	0.03003
0	122	Base	0.9617	0.0064	0.16	0.84	0	0	0	0	12.68	0.01736	0.01061	0.3094	0.1548	-0.0005033	0.2606	0.01674	0.06463	0.01914	0.02238	0.3839	0.1519	0.0004819	-0.06028	0.01814	0.2211	0.07783	0.08651	0.3095	0.3005	-0.074	1	-0.03877	0.3355	0.1115	1.736	0.2414	0.4853	0.9932	0.1149	2.03	0.2438	0.5027	0.975	0.1828	1.763	0.4679	1.317	0.9617	0.2139	23	0.3019	0.1197	0.008164	21	0.2922	0.09548	0.006377	19	0.289	0.1498	0.03003
0	123	Base	0.9664	0.0064	0.12	0.88	0	0	0	0	12.73	0.01728	0.01035	0.31	0.1558	0.0003185	0.2686	0.01661	-0.2136	0.01949	0.02055	0.3863	0.1516	0.0009283	0.3689	0.01843	-0.06994	0.07653	0.08359	0.3085	0.3015	-0.0762	1	-0.03848	0.368	0.112	1.752	0.2434	0.4308	0.9934	0.1142	2.033	0.2407	0.4728	0.9785	0.182	1.742	0.5135	1.324	0.9664	0.2139	23	0.3019	0.1197	0.008164	21	0.2922	0.09548	0.006377	19	0.289	0.1498	0.03003
0	124	Base	0.9597	0.0096	0.2	0.8	0	0	0	0	12.65	0.01789	0.01183	0.3112	0.1552	-0.0008507	0.1958	0.01713	-0.2428	0.01985	0.02363	0.3864	0.1515	0.001213	0.3527	0.01859	-0.3833	0.0765	0.08757	0.3065	0.3001	-0.07428	1	-0.03774	0.538	0.1118	1.742	0.2434	0.4308	0.9911	0.1146	2.032	0.2407	0.4728	0.9714	0.1823	1.733	0.5135	1.324	0.9597	0.2145	23	0.3019	0.1197	0.008164	21	0.2922	0.09548	0.006377	19	0.289	0.1498	0.03003
0	125	Base	0.9605	0.0048	0.08	0.92	0	0	0	0	12.71	0.01766	0.01091	0.3113	0.1561	1.327e-05	0.2748	0.01695	-0.38	0.01998	0.02176	0.3882	0.1521	-6.785e-06	0.3314	0.0189	-0.4118	0.07706	0.087	0.3086	0.301	-0.07563	1	-0.03828	0.4729	0.1121	1.745	0.2434	0.4308	0.9924	0.1148	2.047	0.2407	0.4728	0.9767	0.182	1.762	0.5135	1.324	0.9605	0.2141	22	0.2999	0.1243	0.008021	22	0.2915	0.1052	0.006177	19	0.2936	0.1473	0.02927
0	126	Base	0.9622	0.0064	0.08	0.92	0	0	0	0	12.84	0.0174	0.01123	0.3101	0.155	0.0005939	0.06724	0.01674	0.3477	0.01972	0.02199	0.3852	0.1511	0.001255	0.4086	0.01893	0.1716	0.07658	0.08605	0.3068	0.302	-0.07579	1	-0.03827	0.04769	0.1116	1.741	0.2434	0.4308	0.9918	0.1147	2.041	0.2407	0.4728	0.9761	0.1826	1.774	0.5135	1.324	0.9622	0.2134	22	0.2999	0.1243	0.008021	22	0.2915	0.1052	0.006177	19	0.2936	0.1473	0.02927
0	127	Base	0.9685	0.0064	0.16	0.84	0	0	0	0	12.77	0.01768	0.01094	0.3113	0.1553	-0.001352	0.4491	0.01709	-0.1947	0.01905	0.02235	0.388	0.1523	0.001029	0.4088	0.01788	0.1082	0.07611	0.0821	0.3081	0.299	-0.07231	1	-0.03795	0.2371	0.1114	1.749	0.241	0.5007	0.992	0.115	2.056	0.2468	0.5847	0.9722	0.1813	1.772	0.5149	1.357	0.9685	0.2138	22	0.2999	0.1243	0.008021	22	0.2915	0.1052	0.006177	19	0.2936	0.1473	0.02927
0	128	Base	0.9588	0.0144	0.24	0.76	0	0	0	0	12.76	0.01795	0.0116	0.3134	0.1562	-8.959e-05	0.0362	0.01722	-0.2709	0.02008	0.02217	0.3911	0.1527	0.0009432	0.06746	0.01884	-0.329	0.07647	0.08785	0.3087	0.3016	-0.07563	1	-0.0382	0.2973	0.1128	1.747	0.241	0.5007	0.9923	0.1153	2.071	0.2468	0.5847	0.9765	0.1814	1.772	0.5149	1.357	0.9588	0.2142	22	0.2999	0.1243	0.008021	22	0.2915	0.1052	0.006177	19	0.2936	0.1473	0.02927
0	129	Base	0.9683	0.0048	0.08	0.92	0	0	0	0	12.71	0.01713	0.009948	0.3128	0.1564	0.000229	0.007945	0.01653	-0.1002	0.01958	0.02068	0.3916	0.1518	4.796e-05	0.2611	0.01869	-0.1563	0.07486	0.08306	0.3079	0.3026	-0.07356	1	-0.03842	0.5665	0.1122	1.757	0.241	0.5007	0.994	0.1142	2.079	0.2468	0.5847	0.9779	0.1815	1.768	0.5149	1.357	0.9683	0.2137	22	0.2999	0.1243	0.008021	22	0.2915	0.1052	0.006177	19	0.2936	0.1473	0.02927
0	130	Base	0.9619	0.0064	0.16	0.84	0	0	0	0	12.79	0.0176	0.01115	0.3127	0.1552	-0.0008914	0.5273	0.01688	-0.3323	0.01945	0.02258	0.3896	0.1513	3.091e-05	-0.05326	0.01827	0.1018	0.07632	0.08687	0.3078	0.3037	-0.07663	1	-0.0385	0.1877	0.1119	1.766	0.241	0.5007	0.9929	0.1144	2.076	0.2468	0.5847	0.9781	0.1819	1.768	0.5149	1.357	0.9619	0.2138	22	0.2965	0.1219	0.008263	21	0.2925	0.09825	0.006285	19	0.3017	0.1464	0.02836
0	131	Base	0.9448	0.016	0.16	0.84	0	0	0	0	12.71	0.01811	0.01052	0.3129	0.1561	0.0002535	0.4658	0.01754	-0.2271	0.02045	0.02108	0.3897	0.1527	0.001732	0.2897	0.01958	0.07888	0.07698	0.08985	0.3073	0.3003	-0.07095	1	-0.03769	0.3363	0.1125	1.759	0.2423	0.5342	0.9932	0.1149	2.08	0.2418	0.4898	0.9748	0.1822	1.762	0.5166	1.318	0.9448	0.214	22	0.2965	0.1219	0.008263	21	0.2925	0.09825	0.006285	19	0.3017	0.1464	0.02836
0	132	Base	0.9669	0.0064	0.16	0.84	0	0	0	0	12.71	0.01777	0.01071	0.3144	0.1553	-2.74e-05	0.346	0.01716	-0.3178	0.02019	0.02199	0.3908	0.1524	0.0001386	0.3704	0.01901	-0.1512	0.07642	0.08343	0.3072	0.3004	-0.07228	1	-0.03802	0.4593	0.1117	1.761	0.2423	0.5342	0.993	0.1151	2.073	0.2418	0.4898	0.9775	0.1816	1.755	0.5166	1.318	0.9669	0.2136	22	0.2965	0.1219	0.008263	21	0.2925	0.09825	0.006285	19	0.3017	0.1464	0.02836
0	133	Base	0.9623	0.008	0.12	0.88	0	0	0	0	12.71	0.01828	0.01082	0.3151	0.156	-0.001041	-0.1952	0.0176	-0.07539	0.02009	0.02255	0.3927	0.1539	0.001955	0.205	0.01872	-0.1327	0.07677	0.08442	0.3087	0.3011	-0.07318	1	-0.03797	0.4219	0.112	1.775	0.2423	0.5342	0.9928	0.1169	2.081	0.2418	0.4898	0.9746	0.1824	1.77	0.5166	1.318	0.9623	0.2137	22	0.2965	0.1219	0.008263	21	0.2925	0.09825	0.006285	19	0.3017	0.1464	0.02836
0	134	Base	0.9648	0.0064	0.12	0.88	0	0	0	0	12.67	0.01837	0.009966	0.3152	0.1566	-0.001466	0.081	0.01757	-0.3959	0.01987	0.0212	0.394	0.1529	0.00123	0.01376	0.01877	-0.2282	0.07658	0.08428	0.3066	0.2996	-0.07308	1	-0.03754	0.5357	0.1123	1.782	0.2423	0.5342	0.9944	0.1154	2.093	0.2418	0.4898	0.9797	0.1816	1.777	0.5166	1.318	0.9648	0.2143	22	0.2965	0.1219	0.008263	21	0.2925	0.09825	0.006285	19	0.3017	0.1464	0.02836
0	135	Base	0.969	0.0064	0.16	0.84	0	0	0	0	12.76	0.01792	0.01077	0.3158	0.1565	-3.909e-05	0.3539	0.01721	-0.05551	0.02005	0.02086	0.3942	0.1537	0.0005642	0.2336	0.01891	0.03064	0.07705	0.08238	0.3094	0.3017	-0.0719	1	-0.03826	0.2933	0.1127	1.775	0.2494	0.4992	0.9932	0.1162	2.08	0.2433	0.5756	0.9785	0.1816	1.761	0.5371	1.286	0.969	0.2143	22	0.3018	0.1218	0.007991	21	0.2996	0.1033	0.006481	19	0.2959	0.1461	0.03064
